amount,merchant_category,customer_age,customer_location,device_type,previous_transactions,is_fraud,transaction_hour,transaction_day,transaction_month,transaction_day_of_week,is_weekend,is_night,customer_avg_amount,amount_deviation,amount_ratio
110.07,entertainment,41,TX,tablet,3,0,6,10,10,1,0,0,97.749972,12.320027999999994,1.1260361166544772
113.83,grocery,19,IL,tablet,4,0,2,1,4,0,0,1,97.749972,16.080028,1.1645016004249944
72.2,grocery,68,CA,desktop,4,0,18,21,12,3,0,0,97.749972,-25.549971999999997,0.7386191298487622
195.69,electronics,49,CA,mobile,2,0,8,24,8,2,0,0,97.749972,97.940028,2.0019442869820536
60.07,fuel,41,FL,tablet,2,0,0,16,6,6,1,1,97.749972,-37.679972,0.6145270239614287
321.55,fashion,52,CA,mobile,4,0,0,10,10,1,0,1,97.749972,223.800028,3.289514975108996
94.32,fashion,21,FL,desktop,3,0,9,19,2,6,1,0,97.749972,-3.4299720000000065,0.9649107524561669
171.84,fashion,35,TX,mobile,1,0,15,26,10,2,0,0,97.749972,74.090028,1.7579544497674695
45.83,fuel,68,IL,mobile,5,0,18,17,12,1,0,0,97.749972,-51.919972,0.46884923436244835
92.33,electronics,36,CA,tablet,3,0,8,7,4,4,0,0,97.749972,-5.419972000000001,0.9445526905669835
366.67,fuel,68,CA,tablet,1,0,14,10,11,3,0,0,97.749972,268.920028,3.7511007803552032
73.29,fashion,39,FL,tablet,6,0,8,20,7,5,1,0,97.749972,-24.459971999999993,0.7497700280694708
160.84,electronics,42,FL,mobile,4,0,5,8,1,6,1,1,97.749972,63.090028000000004,1.645422449374999
225.46,fuel,68,CA,desktop,3,0,10,4,5,3,0,0,97.749972,127.71002800000001,2.306496800771495
414.21,entertainment,62,CA,mobile,2,0,3,25,11,4,0,1,97.749972,316.46002799999997,4.237443625687753
61.24,grocery,21,FL,tablet,0,0,11,10,7,2,0,0,97.749972,-36.509972,0.626496336730446
329.49,fuel,28,TX,mobile,2,0,13,9,12,0,0,0,97.749972,231.740028,3.370742619028652
8.57,fuel,60,IL,tablet,5,0,23,18,6,6,1,1,97.749972,-89.17997199999999,0.08767265848758854
68.38,grocery,38,CA,tablet,2,0,18,6,4,3,0,0,97.749972,-29.369972000000004,0.6995398351670132
108.41,electronics,36,IL,desktop,4,0,16,22,9,3,0,0,97.749972,10.660027999999997,1.109054014777068
463.9,electronics,21,FL,desktop,3,1,20,5,1,4,0,0,97.749972,366.15002799999996,4.745781362006105
298.15,entertainment,38,TX,mobile,3,0,19,11,3,5,1,0,97.749972,200.40002799999996,3.0501287197286486
300.77,grocery,40,FL,desktop,7,0,10,11,12,6,1,0,97.749972,203.02002799999997,3.0769317961857645
5.32,electronics,21,NY,mobile,5,0,14,15,9,6,1,0,97.749972,-92.42997199999999,0.05442456746254038
10.96,entertainment,36,NY,desktop,2,0,14,17,11,4,0,0,97.749972,-86.789972,0.11212279311831627
128.75,grocery,64,TX,tablet,3,0,5,14,12,3,0,1,97.749972,31.000028,1.3171359136846001
8.34,fuel,55,NY,desktop,3,0,16,19,3,1,0,0,97.749972,-89.409972,0.08531971666120051
34.14,fuel,47,IL,mobile,2,0,12,16,12,4,0,0,97.749972,-63.609972,0.34925840849081363
111.16,entertainment,56,IL,desktop,2,0,7,8,3,2,0,0,97.749972,13.410027999999997,1.1371870148751857
31.15,electronics,41,CA,mobile,4,0,17,29,12,4,0,0,97.749972,-66.59997200000001,0.31867016474776927
49.91,fashion,37,NY,tablet,1,0,11,25,7,3,0,0,97.749972,-47.839972,0.5105883763262011
239.73,electronics,30,TX,mobile,2,0,14,22,6,5,1,0,97.749972,141.980028,2.452481495826091
17.95,electronics,52,IL,tablet,2,0,11,9,3,3,0,0,97.749972,-79.799972,0.18363176427680444
3.04,electronics,50,CA,desktop,4,0,14,19,11,1,0,0,97.749972,-94.709972,0.03109975283573736
20.99,fashion,56,FL,desktop,3,0,23,18,3,0,0,1,97.749972,-76.759972,0.2147315171125418
98.42,grocery,26,TX,mobile,3,0,14,28,9,5,1,0,97.749972,0.6700280000000021,1.006854498056997
58.97,grocery,20,TX,tablet,3,0,20,12,1,2,0,0,97.749972,-38.779972,0.6032738239221815
29.98,entertainment,27,CA,mobile,8,0,3,10,3,4,0,1,97.749972,-67.769972,0.30670085197875196
5.19,electronics,28,CA,mobile,1,0,22,26,9,3,0,1,97.749972,-92.559972,0.05309464382153845
35.39,grocery,28,FL,desktop,1,0,8,21,4,3,0,0,97.749972,-62.359972,0.3620461358081398
75.22,entertainment,58,CA,mobile,5,0,3,24,11,3,0,1,97.749972,-22.529972,0.7695142790474223
211.37,entertainment,53,TX,desktop,6,0,7,15,4,0,0,0,97.749972,113.620028,2.162353538450594
108.31,grocery,49,IL,desktop,6,0,16,13,5,5,1,0,97.749972,10.560028000000003,1.108030996591682
252.31,entertainment,35,CA,mobile,1,0,1,2,5,1,0,1,97.749972,154.560028,2.5811771835476622
376.36,grocery,39,CA,desktop,4,0,0,21,1,5,1,1,97.749972,278.610028,3.850231242519116
153.66,grocery,39,IL,mobile,4,0,18,16,1,6,1,0,97.749972,55.910028,1.571969743664277
239.5,entertainment,26,TX,desktop,2,0,6,18,5,5,1,0,97.749972,141.750028,2.450128553999703
56.9,fashion,66,TX,desktop,0,0,22,2,10,6,1,1,97.749972,-40.849972,0.5820973474846893
116.25,fuel,65,CA,desktop,0,0,13,16,8,2,0,0,97.749972,18.500028,1.1892586405113381
135.94,fashion,60,FL,tablet,3,0,16,13,9,2,0,0,97.749972,38.190028,1.3906909212138605
45.35,entertainment,62,NY,mobile,4,0,4,6,5,4,0,1,97.749972,-52.399972,0.46393874707259514
11.22,fuel,36,TX,desktop,3,0,16,23,1,6,1,0,97.749972,-86.529972,0.11478264040032012
172.66,electronics,47,FL,desktop,1,0,11,10,2,3,0,0,97.749972,74.910028,1.7663431988876355
109.87,electronics,19,CA,tablet,5,0,22,24,8,2,0,1,97.749972,12.120028000000005,1.123990080283705
103.63,electronics,24,CA,desktop,2,0,8,25,4,1,0,0,97.749972,5.880027999999996,1.0601537455156125
43.8,grocery,25,NY,tablet,0,0,15,12,8,4,0,0,97.749972,-53.949972,0.4480819651991106
3.74,entertainment,36,FL,tablet,2,0,1,1,12,4,0,1,97.749972,-94.009972,0.03826088013344004
25.68,entertainment,38,IL,desktop,3,0,13,1,6,5,1,0,97.749972,-72.069972,0.26271107000714977
95.47,fashion,55,IL,desktop,6,0,11,5,11,5,1,0,97.749972,-2.2799720000000008,0.976675461588107
106.93,fashion,21,TX,desktop,1,0,0,10,8,2,0,1,97.749972,9.180028000000007,1.0939133456333539
25.89,fuel,31,NY,desktop,2,0,3,26,2,6,1,1,97.749972,-71.859972,0.2648594081964606
146.61,entertainment,42,FL,desktop,3,0,0,26,9,3,0,1,97.749972,48.860028000000014,1.4998469615945573
81.25,fashion,65,FL,mobile,2,0,22,9,10,2,0,1,97.749972,-16.499972,0.8312022756262041
211.52,entertainment,39,FL,desktop,1,0,22,12,1,4,0,1,97.749972,113.77002800000001,2.163888065728673
14.54,entertainment,44,CA,desktop,4,0,17,19,11,1,0,0,97.749972,-83.209972,0.14874684415513853
25.93,fuel,65,CA,tablet,3,0,10,15,11,4,0,0,97.749972,-71.819972,0.26526861547061503
9.93,grocery,39,NY,tablet,3,0,8,12,11,1,0,0,97.749972,-87.819972,0.10158570580883945
118.4,grocery,39,IL,tablet,4,0,20,5,9,1,0,0,97.749972,20.650028000000006,1.2112535314971393
292.09,electronics,34,IL,tablet,0,0,16,12,9,1,0,0,97.749972,194.34002799999996,2.9881338176942513
163.52,fashion,34,NY,tablet,3,0,13,24,8,2,0,0,97.749972,65.77002800000001,1.6728393367433463
261.97,fuel,33,CA,mobile,3,0,18,19,4,4,0,0,97.749972,164.220028,2.6800007402559594
38.98,entertainment,20,FL,mobile,1,0,2,17,7,6,1,1,97.749972,-58.769972,0.3987724886635007
65.95,fuel,55,FL,desktop,3,0,19,5,7,4,0,0,97.749972,-31.799971999999997,0.6746804932621312
70.03,grocery,44,NY,mobile,6,0,23,6,9,2,0,1,97.749972,-27.719972,0.7164196352258839
11.27,fashion,62,NY,desktop,6,0,20,17,3,3,0,0,97.749972,-86.479972,0.11529414949301316
73.68,fashion,21,CA,tablet,1,0,1,6,10,6,1,1,97.749972,-24.069971999999993,0.7537597989924766
28.06,fuel,40,TX,tablet,3,0,12,26,1,4,0,0,97.749972,-69.689972,0.2870589028193389
8.79,grocery,61,CA,desktop,2,0,1,3,11,4,0,1,97.749972,-88.959972,0.08992329849543794
48.53,electronics,68,TX,mobile,1,0,8,12,4,2,0,0,97.749972,-49.219972,0.496470725367873
2.21,entertainment,51,FL,tablet,3,0,11,12,2,0,0,0,97.749972,-95.539972,0.02260870189703275
215.23,electronics,46,TX,tablet,3,0,5,26,2,6,1,1,97.749972,117.48002799999999,2.201842040406497
56.86,fashion,26,FL,desktop,2,0,2,7,7,4,0,1,97.749972,-40.889972,0.5816881402105349
48.42,fashion,47,FL,desktop,2,0,23,3,10,3,0,1,97.749972,-49.329972,0.49534540536394833
50.38,fashion,68,NY,desktop,1,0,1,21,5,6,1,1,97.749972,-47.369972,0.5153965617975158
64.02,fuel,41,CA,tablet,3,0,1,5,4,1,0,1,97.749972,-33.729972000000004,0.6549362422841795
117.12,electronics,53,FL,mobile,3,0,1,10,9,5,1,1,97.749972,19.370028000000005,1.1981588987241971
7.83,grocery,34,NY,desktop,1,0,17,18,1,2,0,0,97.749972,-89.919972,0.08010232391573141
5.95,electronics,31,FL,tablet,2,0,20,13,2,0,0,0,97.749972,-91.799972,0.06086958203047279
1.98,electronics,58,TX,mobile,2,0,0,16,8,4,0,1,97.749972,-95.769972,0.020255760070644727
76.69,electronics,49,FL,desktop,2,0,15,13,11,6,1,0,97.749972,-21.059972000000002,0.784552646372598
141.79,fashion,64,CA,tablet,5,0,13,3,3,4,0,0,97.749972,44.04002799999999,1.4505374850589472
19.73,entertainment,65,NY,mobile,4,0,14,7,5,6,1,0,97.749972,-78.019972,0.201841487976677
1.93,fuel,58,CA,desktop,4,0,23,6,11,2,0,1,97.749972,-95.81997199999999,0.019744250977951676
43.85,fashion,31,NY,desktop,2,0,10,11,8,3,0,0,97.749972,-53.899972,0.4485934742918037
87.13,entertainment,56,NY,tablet,6,0,11,23,1,0,0,0,97.749972,-10.619972000000004,0.8913557449269065
377.99,electronics,40,TX,desktop,6,0,20,23,11,3,0,0,97.749972,280.240028,3.866906438940909
73.15,grocery,31,FL,mobile,4,0,18,11,8,6,1,0,97.749972,-24.599971999999994,0.7483378026099302
22.3,fuel,63,TX,mobile,2,0,19,28,12,2,0,0,97.749972,-75.449972,0.2281330553410997
6.76,fashion,30,TX,tablet,3,0,5,20,7,3,0,1,97.749972,-90.989972,0.06915602933210017
64.79,entertainment,20,CA,desktop,8,0,15,2,4,1,0,0,97.749972,-32.95997199999999,0.6628134823116525
224.37,grocery,58,TX,tablet,2,0,16,5,6,0,0,0,97.749972,126.620028,2.2953459025507863
81.62,entertainment,58,NY,desktop,3,0,22,13,6,0,0,1,97.749972,-16.129971999999995,0.8349874429121327
95.95,fuel,29,NY,desktop,6,0,22,28,10,0,0,1,97.749972,-1.7999719999999968,0.9815859488779604
6.5,entertainment,61,NY,tablet,1,0,18,23,4,1,0,0,97.749972,-91.249972,0.06649618205009632
310.86,electronics,32,FL,desktop,4,0,12,29,12,4,0,0,97.749972,213.110028,3.180154331091222
53.88,grocery,58,FL,mobile,6,0,20,13,12,1,0,0,97.749972,-43.869972,0.5512021982860292
17.11,electronics,57,FL,tablet,2,0,6,28,2,0,0,0,97.749972,-80.639972,0.17503841151956123
19.81,grocery,24,FL,desktop,6,0,2,12,4,4,0,1,97.749972,-77.939972,0.20265990252498586
16.29,fuel,25,CA,desktop,4,0,18,3,2,5,1,0,97.749972,-81.459972,0.16664966239939524
5.04,fuel,54,IL,desktop,2,0,6,30,8,1,0,0,97.749972,-92.709972,0.0515601165434593
104.19,electronics,48,CA,mobile,1,0,8,28,7,6,1,0,97.749972,6.440027999999998,1.0658826473537748
28.6,fashion,60,CA,mobile,3,0,16,27,2,0,0,0,97.749972,-69.14997199999999,0.29258320102042384
113.89,fuel,44,IL,tablet,3,0,3,12,4,2,0,1,97.749972,16.140028,1.165115411336226
64.1,grocery,48,IL,tablet,1,0,6,10,6,4,0,0,97.749972,-33.649972000000005,0.6557546568324883
5.17,entertainment,63,FL,mobile,3,0,23,25,6,6,1,1,97.749972,-92.579972,0.05289004018446123
47.32,electronics,40,IL,desktop,2,0,17,9,12,5,1,0,97.749972,-50.429972,0.4840922053247012
20.94,fashion,41,NY,desktop,2,0,12,3,4,2,0,0,97.749972,-76.809972,0.21422000801984878
255.66,fashion,51,IL,desktop,3,0,17,29,10,6,1,0,97.749972,157.910028,2.615448292758096
81.88,fuel,52,TX,tablet,2,0,20,10,5,1,0,0,97.749972,-15.869972000000004,0.8376472901941364
76.83,electronics,46,CA,desktop,1,0,13,1,4,4,0,0,97.749972,-20.919972,0.7859848718321385
297.18,entertainment,51,FL,desktop,0,0,15,2,8,4,0,0,97.749972,199.430028,3.0402054433304038
33.34,fuel,61,IL,mobile,4,0,18,9,11,5,1,0,97.749972,-64.409972,0.34107426300772486
50.61,fuel,58,NY,desktop,10,0,8,6,4,5,1,0,97.749972,-47.139972,0.5177495036239038
27.77,fashion,26,IL,tablet,3,0,3,21,4,6,1,1,97.749972,-69.979972,0.28409215008171923
484.54,entertainment,53,CA,mobile,5,0,7,22,9,4,0,0,97.749972,386.790028,4.956932315469796
124.48,grocery,59,CA,desktop,6,0,4,10,5,2,0,1,97.749972,26.730028000000004,1.273453037168614
111.32,fashion,40,TX,tablet,2,0,7,17,3,6,1,0,97.749972,13.570027999999994,1.1388238439718035
227.66,fashion,54,TX,desktop,2,0,18,14,3,3,0,0,97.749972,129.910028,2.329003200849989
47.29,electronics,53,TX,tablet,1,0,8,31,3,4,0,0,97.749972,-50.459972,0.4837852998690854
132.48,fashion,37,TX,mobile,5,0,14,25,4,0,0,0,97.749972,34.73002799999999,1.3552944919995016
60.56,electronics,35,FL,desktop,4,0,1,21,11,1,0,1,97.749972,-37.189972,0.6195398130698205
187.16,fashion,19,TX,desktop,3,0,7,7,11,3,0,0,97.749972,89.410028,1.9146808357686196
81.38,fuel,56,NY,tablet,2,0,17,14,1,5,1,0,97.749972,-16.369972000000004,0.8325321992672059
113.96,electronics,53,CA,desktop,0,0,21,14,10,0,0,0,97.749972,16.210027999999994,1.1658315240659964
81.73,grocery,65,FL,desktop,6,0,7,1,11,4,0,0,97.749972,-16.019971999999996,0.8361127629160573
59.62,grocery,25,IL,mobile,1,0,7,27,10,3,0,0,97.749972,-38.129972,0.6099234421271912
98.11,fashion,25,TX,mobile,2,0,21,14,2,0,0,0,97.749972,0.3600279999999998,1.0036831416823
158.48,fashion,51,FL,desktop,1,0,18,12,5,6,1,0,97.749972,60.73002799999999,1.621279220199887
268.46,fuel,20,IL,desktop,5,0,1,21,9,3,0,1,97.749972,170.71002799999997,2.7463946204875165
44.82,electronics,36,CA,desktop,4,0,20,1,10,6,1,0,97.749972,-52.929972,0.4585167506900488
37.66,fuel,39,TX,mobile,1,0,21,14,2,1,0,0,97.749972,-60.089972,0.3852686486164042
38.53,entertainment,41,NY,desktop,1,0,8,10,9,6,1,0,97.749972,-59.219972,0.3941689068292633
78.29,grocery,53,TX,mobile,4,0,7,16,5,3,0,0,97.749972,-19.459971999999993,0.8009209373387757
18.53,grocery,35,CA,desktop,3,0,8,19,3,1,0,0,97.749972,-79.219972,0.18956526975204382
128.54,entertainment,43,IL,mobile,3,0,9,28,3,0,0,0,97.749972,30.790027999999992,1.3149875754952893
107.88,fuel,64,NY,tablet,0,0,10,23,4,6,1,0,97.749972,10.130027999999996,1.1036320183945216
108.6,fuel,42,CA,mobile,4,0,20,14,8,0,0,0,97.749972,10.850027999999995,1.1109977493293015
60.94,electronics,44,TX,mobile,4,0,5,6,8,5,1,1,97.749972,-36.809972,0.6234272821742877
128.73,entertainment,50,FL,desktop,1,0,5,18,6,5,1,1,97.749972,30.98002799999999,1.3169313100475228
266.43,electronics,68,FL,tablet,2,0,11,4,4,3,0,0,97.749972,168.680028,2.725627351324179
207.95,fuel,24,CA,mobile,7,0,22,12,11,5,1,1,97.749972,110.20002799999999,2.1273663165103893
88.23,grocery,28,FL,mobile,0,0,18,30,12,4,0,0,97.749972,-9.519971999999996,0.9026089449661536
47.87,entertainment,56,FL,tablet,2,0,21,15,5,2,0,0,97.749972,-49.879972,0.4897188053443247
76.65,grocery,51,FL,tablet,1,0,15,4,12,6,1,0,97.749972,-21.099971999999994,0.7841434390984436
7.22,fashion,19,FL,mobile,0,0,20,6,3,0,0,0,97.749972,-90.529972,0.07386191298487622
2.57,electronics,25,CA,tablet,1,0,12,9,11,3,0,0,97.749972,-95.179972,0.0262915673644227
6.44,electronics,56,IL,desktop,5,0,17,10,2,3,0,0,97.749972,-91.309972,0.06588237113886466
102.94,fuel,30,FL,mobile,2,0,6,3,2,4,0,0,97.749972,5.190027999999998,1.0530949200364486
27.34,grocery,46,TX,desktop,0,0,3,12,1,4,0,1,97.749972,-70.409972,0.279693171884559
70.46,electronics,19,NY,mobile,4,0,7,9,12,4,0,0,97.749972,-27.289972000000006,0.7208186134230441
13.07,grocery,29,CA,tablet,0,0,1,3,2,4,0,1,97.749972,-84.67997199999999,0.13370847682996292
263.82,fashion,56,CA,desktop,5,0,6,4,10,2,0,0,97.749972,166.07002799999998,2.6989265766856017
13.48,fashion,35,TX,mobile,1,0,6,2,4,5,1,0,97.749972,-84.269972,0.1379028513900459
2.45,entertainment,36,NY,mobile,3,0,22,21,8,6,1,1,97.749972,-95.299972,0.025063945541959384
31.44,entertainment,20,CA,desktop,5,0,10,28,4,3,0,0,97.749972,-66.309972,0.321636917485389
57.41,electronics,21,TX,tablet,3,1,15,27,3,0,0,0,97.749972,-40.339972,0.5873147402301584
17.98,grocery,51,CA,mobile,4,0,20,8,9,4,0,0,97.749972,-79.769972,0.1839386697324203
190.12,entertainment,59,CA,mobile,1,0,5,22,6,5,1,1,97.749972,92.370028,1.944962174056048
112.71,fuel,50,FL,mobile,6,0,6,5,12,0,0,0,97.749972,14.960027999999994,1.1530437967486702
204.54,grocery,37,FL,tablet,2,0,1,1,6,5,1,1,97.749972,106.79002799999999,2.0924813963887234
127.84,electronics,25,IL,mobile,4,0,20,3,11,4,0,0,97.749972,30.090028000000004,1.3078264481975868
91.69,electronics,35,IL,tablet,3,0,14,29,8,3,0,0,97.749972,-6.059972000000002,0.9380053741805126
13.58,fuel,32,IL,mobile,1,0,18,21,1,6,1,0,97.749972,-84.169972,0.13892586957543201
12.94,entertainment,29,CA,tablet,4,0,12,5,8,0,0,0,97.749972,-84.809972,0.132378553188961
47.7,fashion,56,FL,tablet,6,0,3,16,11,2,0,1,97.749972,-50.049972,0.48797967442916845
86.41,entertainment,48,TX,mobile,2,0,23,21,7,6,1,1,97.749972,-11.339972000000003,0.8839900139921266
10.5,electronics,43,IL,mobile,4,0,4,13,6,3,0,1,97.749972,-87.249972,0.10741690946554021
45.43,fashion,60,NY,desktop,6,0,23,22,10,6,1,1,97.749972,-52.319972,0.46475716162090397
15.0,electronics,67,CA,tablet,2,0,9,26,2,6,1,0,97.749972,-82.749972,0.15345272780791458
39.73,fashion,44,NY,mobile,3,0,11,4,6,1,0,0,97.749972,-58.019972,0.4064451250538964
40.99,fashion,24,FL,tablet,5,0,9,20,1,3,0,0,97.749972,-56.759972,0.4193351541897613
404.46,entertainment,34,TX,desktop,4,0,5,12,12,0,0,1,97.749972,306.71002799999997,4.137699352612609
144.74,fashion,69,FL,mobile,3,0,6,26,10,2,0,0,97.749972,46.99002800000001,1.4807165215278373
47.27,entertainment,44,NY,mobile,2,0,20,28,1,6,1,0,97.749972,-50.479972,0.4835806962320082
51.91,entertainment,50,CA,mobile,2,0,17,7,10,0,0,0,97.749972,-45.839972,0.5310487400339231
90.44,electronics,60,IL,mobile,6,0,5,7,7,3,0,1,97.749972,-7.309972000000002,0.9252176468631863
59.29,entertainment,61,NY,mobile,4,0,7,19,6,0,0,0,97.749972,-38.459972,0.6065474821154171
53.35,grocery,43,TX,mobile,5,0,22,15,8,3,0,1,97.749972,-44.399972,0.5457802019034829
70.91,electronics,39,FL,tablet,5,0,22,13,6,0,0,1,97.749972,-26.839972000000003,0.7254221952572816
5.8,electronics,54,IL,desktop,3,0,13,27,7,3,0,0,97.749972,-91.949972,0.05933505475239364
69.74,fuel,59,CA,mobile,4,0,23,19,6,6,1,1,97.749972,-28.009972000000005,0.7134528824882642
41.47,fuel,60,CA,tablet,3,0,23,13,8,6,1,1,97.749972,-56.279972,0.4242456414796145
75.23,entertainment,29,CA,mobile,2,0,18,9,2,4,0,0,97.749972,-22.519971999999996,0.769616580865961
42.39,fuel,62,IL,mobile,2,0,2,5,12,0,0,1,97.749972,-55.359972,0.4336574087851666
105.16,entertainment,22,CA,tablet,4,0,1,9,10,0,0,1,97.749972,7.410027999999997,1.0758059237520199
61.68,fuel,18,FL,desktop,1,0,5,6,11,6,1,1,97.749972,-36.069972,0.6309976167461447
81.37,grocery,51,NY,mobile,3,0,13,9,12,0,0,0,97.749972,-16.379971999999995,0.8324298974486674
9.37,grocery,30,FL,desktop,4,0,18,19,12,0,0,0,97.749972,-88.379972,0.0958568039706773
183.54,entertainment,23,CA,mobile,2,0,22,7,3,3,0,1,97.749972,85.79002799999999,1.8776475774576429
10.85,entertainment,39,IL,tablet,3,0,22,22,1,6,1,1,97.749972,-86.899972,0.11099747311439155
1.85,fashion,46,IL,mobile,7,0,16,4,6,1,0,0,97.749972,-95.899972,0.018925836429642802
23.05,grocery,65,FL,tablet,0,0,5,1,10,5,1,1,97.749972,-74.699972,0.23580569173149543
94.05,fashion,52,TX,desktop,2,0,7,24,4,6,1,0,97.749972,-3.6999720000000025,0.9621486033556245
20.9,entertainment,53,IL,mobile,1,0,1,29,4,4,0,1,97.749972,-76.84997200000001,0.2138108007456943
124.56,electronics,24,FL,desktop,4,0,22,16,10,2,0,1,97.749972,26.810028000000003,1.2742714517169227
10.6,electronics,49,CA,tablet,5,0,23,28,11,1,0,1,97.749972,-87.149972,0.1084399276509263
50.72,fuel,22,CA,desktop,4,0,4,25,12,2,0,1,97.749972,-47.029972,0.5188748236278286
59.61,grocery,66,CA,tablet,6,0,17,6,4,3,0,0,97.749972,-38.139972,0.6098211403086525
7.12,fuel,30,TX,mobile,2,0,20,11,3,5,1,0,97.749972,-90.629972,0.07283889479949013
109.82,electronics,53,NY,tablet,6,0,5,28,11,0,0,1,97.749972,12.070027999999994,1.123478571191012
2.61,grocery,45,TX,mobile,2,0,14,27,3,0,0,0,97.749972,-95.139972,0.02670077463857714
228.91,fuel,22,CA,tablet,4,1,0,6,5,5,1,1,97.749972,131.160028,2.341790928167315
36.78,fuel,45,IL,tablet,2,0,20,1,4,5,1,0,97.749972,-60.969972,0.3762660885850066
36.71,grocery,56,FL,tablet,0,0,23,30,12,4,0,1,97.749972,-61.039972,0.3755499758552363
26.33,grocery,36,CA,desktop,5,0,1,3,4,6,1,1,97.749972,-71.419972,0.2693606882121594
102.47,fuel,59,CA,tablet,2,0,20,28,1,5,1,0,97.749972,4.720027999999999,1.0482867345651339
50.76,grocery,53,TX,desktop,3,0,10,25,5,5,1,0,97.749972,-46.989972,0.5192840309019829
33.71,fuel,44,IL,mobile,3,0,5,12,10,3,0,1,97.749972,-64.039972,0.3448594302936534
116.68,electronics,25,FL,mobile,6,0,16,6,2,1,0,0,97.749972,18.930028000000007,1.1936576187084984
258.56,fashion,54,NY,desktop,2,0,21,20,1,3,0,0,97.749972,160.810028,2.645115820134293
135.21,fuel,54,NY,mobile,3,0,1,26,1,2,0,1,97.749972,37.46002800000001,1.3832228884605422
18.42,electronics,68,TX,tablet,1,0,7,9,2,4,0,0,97.749972,-79.329972,0.18843994974811915
40.09,entertainment,28,CA,mobile,6,0,2,24,11,6,1,1,97.749972,-57.659971999999996,0.41012799052128646
429.87,grocery,60,IL,mobile,3,0,11,28,9,3,0,0,97.749972,332.120028,4.397648273519216
137.24,entertainment,47,TX,desktop,3,0,3,22,3,2,0,1,97.749972,39.49002800000001,1.40399015762388
195.77,fuel,49,IL,mobile,1,0,13,11,7,1,0,0,97.749972,98.02002800000001,2.002762701530363
15.38,fashion,54,CA,desktop,1,0,14,2,5,1,0,0,97.749972,-82.369972,0.15734019691238177
96.26,grocery,66,TX,mobile,6,0,17,13,3,6,1,0,97.749972,-1.4899719999999945,0.9847573052526573
28.64,fashion,61,IL,mobile,3,0,19,5,10,2,0,0,97.749972,-69.109972,0.2929924082945783
156.08,fuel,53,TX,mobile,2,0,7,10,2,3,0,0,97.749972,58.33002800000001,1.5967267837506207
50.59,electronics,62,TX,desktop,3,0,20,2,7,5,1,0,97.749972,-47.159971999999996,0.5175448999868266
23.76,fuel,64,FL,tablet,4,0,6,11,5,2,0,0,97.749972,-73.989972,0.24306912084773674
42.02,electronics,39,FL,tablet,2,0,6,10,2,5,1,0,97.749972,-55.729972,0.4298722414992381
394.5,fuel,27,FL,tablet,1,0,8,20,1,4,0,0,97.749972,296.750028,4.0358067413481535
54.6,fuel,25,FL,tablet,4,0,9,20,6,1,0,0,97.749972,-43.149972,0.5585679292208091
9.55,electronics,40,IL,tablet,6,0,10,18,8,6,1,0,97.749972,-88.199972,0.09769823670437229
19.19,grocery,53,FL,desktop,3,0,0,7,6,4,0,1,97.749972,-78.559972,0.19631718977559207
52.18,entertainment,69,CA,tablet,3,0,13,29,4,5,1,0,97.749972,-45.569972,0.5338108891344655
107.5,entertainment,57,IL,desktop,3,0,23,15,3,1,0,1,97.749972,9.750028,1.0997445492900546
32.8,fashion,30,TX,tablet,3,0,20,3,10,3,0,0,97.749972,-64.949972,0.3355499648066399
12.05,grocery,21,NY,mobile,1,0,18,24,3,3,0,0,97.749972,-85.699972,0.12327369133902473
96.0,grocery,64,IL,tablet,2,0,23,15,4,4,0,1,97.749972,-1.7499719999999996,0.9820974579706534
25.69,entertainment,55,TX,desktop,5,0,12,24,2,4,0,0,97.749972,-72.059972,0.2628133718256884
17.47,electronics,55,CA,desktop,1,0,2,23,6,3,0,1,97.749972,-80.279972,0.17872127698695117
